Movie Name,Rating,Votes,Meta Score,PG Rating,Year_x,Duration,Director,Movie ID,Director ID,Oscar Award ID,GG Award ID
The Big Short,7.8,472000.0,81.0,R,2015,2h 10m,Adam McKay,500,214,OWA0099,N/A
Step Brothers,6.9,313000.0,51.0,R,2008,1h 38m,Adam McKay,635,214,N/A,N/A
Talladega Nights: The Ballad of Ricky Bobby,6.6,196000.0,66.0,PG-13,2006,1h 48m,Adam McKay,886,214,N/A,N/A
Anchorman: The Legend of Ron Burgundy,7.1,374000.0,63.0,PG-13,2004,1h 34m,Adam McKay,1273,214,N/A,N/A
Vice,7.2,159000.0,61.0,R,2018,2h 12m,Adam McKay,1555,214,OWA0101,N/A
Joy Ride,6.4,18000.0,74.0,R,2023,1h 35m,Adele Lim,247,217,N/A,N/A
Men,6.1,58000.0,65.0,R,2022,1h 40m,Alex Garland,248,218,N/A,N/A
Ex Machina,7.7,575000.0,78.0,R,2014,1h 48m,Alex Garland,391,218,OWA0084,N/A
Annihilation,6.8,353000.0,79.0,R,2018,1h 55m,Alex Garland,502,218,N/A,N/A
The Banshees of Inisherin,7.7,236000.0,87.0,R,2022,1h 54m,Martin McDonagh,250,219,N/A,N/A
"Three Billboards Outside Ebbing, Missouri",8.1,543000.0,88.0,R,2017,1h 55m,Martin McDonagh,729,219,N/A,GG010
In Bruges,7.9,455000.0,67.0,R,2008,1h 47m,Martin McDonagh,825,219,N/A,N/A
Trading Places,7.5,162000.0,69.0,R,1983,1h 56m,John Landis,253,220,N/A,N/A
National Lampoon's Animal House,7.4,128000.0,79.0,R,1978,1h 49m,John Landis,425,220,N/A,N/A
Beverly Hills Cop III,5.5,86000.0,16.0,R,1994,1h 44m,John Landis,670,220,N/A,N/A
Coming to America,7.1,220000.0,47.0,R,1988,1h 57m,John Landis,1352,220,N/A,N/A
The Blues Brothers,7.9,210000.0,60.0,R,1980,2h 13m,John Landis,1398,220,N/A,N/A
An American Werewolf in London,7.5,118000.0,55.0,R,1981,1h 37m,John Landis,1528,220,OWA0092,N/A
Aquaman,6.8,507000.0,55.0,PG-13,2018,2h 23m,James Wan,256,221,N/A,N/A
The Conjuring,7.5,545000.0,68.0,R,2013,1h 52m,James Wan,684,221,N/A,N/A
Saw,7.6,459000.0,46.0,R,2004,1h 43m,James Wan,697,221,N/A,N/A
Malignant,6.2,105000.0,51.0,R,2021,1h 51m,James Wan,882,221,N/A,N/A
Furious 7,7.1,410000.0,67.0,PG-13,2015,2h 17m,James Wan,905,221,N/A,N/A
Insidious,6.8,334000.0,52.0,PG-13,2010,1h 43m,James Wan,1139,221,N/A,N/A
The Conjuring 2,7.3,295000.0,65.0,R,2016,2h 14m,James Wan,1665,221,N/A,N/A
Troy,7.3,561000.0,56.0,R,2004,2h 43m,Wolfgang Petersen,259,222,N/A,N/A
The NeverEnding Story,7.3,154000.0,46.0,PG,1984,1h 42m,Wolfgang Petersen,986,222,N/A,N/A
Poseidon,5.7,109000.0,50.0,PG-13,2006,1h 38m,Wolfgang Petersen,1675,222,N/A,N/A
Hypnotic,5.5,27000.0,53.0,R,2023,1h 33m,Robert Rodriguez,262,226,N/A,N/A
From Dusk Till Dawn,7.2,335000.0,48.0,R,1996,1h 48m,Robert Rodriguez,388,226,N/A,N/A
The Adventures of Sharkboy and Lavagirl 3-D,3.7,41000.0,38.0,PG,2005,1h 33m,Robert Rodriguez,537,226,N/A,N/A
Alita: Battle Angel,7.3,288000.0,53.0,PG-13,2019,2h 2m,Robert Rodriguez,577,226,N/A,N/A
Spy Kids,5.6,125000.0,71.0,PG,2001,1h 28m,Robert Rodriguez,1683,226,N/A,N/A
Desperado,7.1,195000.0,55.0,R,1995,1h 44m,Robert Rodriguez,1706,226,N/A,N/A
We Can Be Heroes,4.7,17000.0,51.0,PG,2020,1h 40m,Robert Rodriguez,1739,226,N/A,N/A
Call Me by Your Name,7.8,303000.0,94.0,R,2017,2h 12m,Luca Guadagnino,263,227,OWA0099,N/A
Bones and All,6.8,53000.0,74.0,R,2022,2h 11m,Luca Guadagnino,642,227,N/A,N/A
Suspiria,6.7,89000.0,64.0,R,2018,2h 32m,Luca Guadagnino,954,227,N/A,N/A
Get Out,7.8,674000.0,85.0,R,2017,1h 44m,Jordan Peele,264,228,OWA0036,N/A
Nope,6.8,252000.0,77.0,R,2022,2h 10m,Jordan Peele,452,228,N/A,N/A
Us,6.8,332000.0,81.0,R,2019,1h 56m,Jordan Peele,713,228,N/A,N/A
Some Like It Hot,8.2,279000.0,98.0,Passed,1959,2h 1m,Billy Wilder,265,229,OWA0047,GG031
Witness for the Prosecution,8.4,134000.0,76.0,Approved,1957,1h 56m,Billy Wilder,1668,229,N/A,N/A
The Apartment,8.3,192000.0,94.0,Approved,1960,2h 5m,Billy Wilder,1707,229,OWA0034,N/A
The Apartment,8.3,192000.0,94.0,Approved,1960,2h 5m,Billy Wilder,1707,229,OWA0012,N/A
The Apartment,8.3,192000.0,94.0,Approved,1960,2h 5m,Billy Wilder,1707,229,OWA0020,N/A
The Apartment,8.3,192000.0,94.0,Approved,1960,2h 5m,Billy Wilder,1707,229,OWA0045,N/A
The Apartment,8.3,192000.0,94.0,Approved,1960,2h 5m,Billy Wilder,1707,229,OWA0056,N/A
Meg 2: The Trench,5.0,67000.0,40.0,PG-13,2023,1h 56m,Ben Wheatley,266,230,N/A,N/A
Love Hard,6.3,60000.0,42.0,TV-MA,2021,1h 44m,HernÃ¡n JimÃ©nez,267,231,N/A,N/A
Eternal Sunshine of the Spotless Mind,8.3,1100000.0,89.0,R,2004,1h 48m,Michel Gondry,268,232,OWA0036,N/A
We're the Millers,7.0,478000.0,44.0,R,2013,1h 50m,Rawson Marshall Thurber,270,233,N/A,N/A
Dodgeball: A True Underdog Story,6.7,263000.0,55.0,PG-13,2004,1h 32m,Rawson Marshall Thurber,1018,233,N/A,N/A
Red Notice,6.3,308000.0,37.0,PG-13,2021,1h 58m,Rawson Marshall Thurber,1124,233,N/A,N/A
Green Book,8.2,546000.0,69.0,PG-13,2018,2h 10m,Peter Farrelly,272,236,OWA0025,GG006
Green Book,8.2,546000.0,69.0,PG-13,2018,2h 10m,Peter Farrelly,272,236,OWA0060,GG006
Green Book,8.2,546000.0,69.0,PG-13,2018,2h 10m,Peter Farrelly,272,236,OWA0036,GG006
The Greatest Beer Run Ever,6.8,25000.0,39.0,R,2022,2h 6m,Peter Farrelly,767,236,N/A,N/A
Top Gun,6.9,490000.0,50.0,PG,1986,1h 49m,Tony Scott,274,239,OWA0078,N/A
True Romance,7.9,239000.0,59.0,R,1993,1h 59m,Tony Scott,504,239,N/A,N/A
Man on Fire,7.7,383000.0,47.0,R,2004,2h 26m,Tony Scott,745,239,N/A,N/A
Beverly Hills Cop II,6.5,127000.0,48.0,R,1987,1h 40m,Tony Scott,827,239,N/A,N/A
Spy Game,7.1,165000.0,63.0,R,2001,2h 6m,Tony Scott,1564,239,N/A,N/A
12 Angry Men,9.0,845000.0,97.0,Approved,1957,1h 36m,Sidney Lumet,276,240,N/A,N/A
Network,8.1,167000.0,83.0,R,1976,2h 1m,Sidney Lumet,408,240,OWA0080,N/A
Network,8.1,167000.0,83.0,R,1976,2h 1m,Sidney Lumet,408,240,OWA0081,N/A
Network,8.1,167000.0,83.0,R,1976,2h 1m,Sidney Lumet,408,240,OWA0026,N/A
Network,8.1,167000.0,83.0,R,1976,2h 1m,Sidney Lumet,408,240,OWA0083,N/A
Dog Day Afternoon,8.0,270000.0,86.0,R,1975,2h 5m,Sidney Lumet,1402,240,OWA0036,N/A
Serpico,7.7,132000.0,83.0,R,1973,2h 10m,Sidney Lumet,1730,240,N/A,N/A
Burlesque,6.4,92000.0,47.0,PG-13,2010,1h 59m,Steve Antin,277,241,N/A,N/A
BlackBerry,7.4,30000.0,78.0,R,2023,2h,Matt Johnson,278,242,N/A,N/A
Casino Royale,8.0,685000.0,80.0,PG-13,2006,2h 24m,Martin Campbell,279,243,N/A,N/A
Green Lantern,5.5,294000.0,39.0,PG-13,2011,1h 54m,Martin Campbell,344,243,N/A,N/A
GoldenEye,7.2,267000.0,65.0,PG-13,1995,2h 10m,Martin Campbell,513,243,N/A,N/A
Star Wars: Episode IV - A New Hope,8.6,1400000.0,90.0,PG,1977,2h 1m,George Lucas,280,244,N/A,N/A
Star Wars: Episode I - The Phantom Menace,6.5,843000.0,51.0,PG,1999,2h 16m,George Lucas,496,244,N/A,N/A
Star Wars: Episode III - Revenge of the Sith,7.6,832000.0,68.0,PG-13,2005,2h 20m,George Lucas,835,244,N/A,N/A
Star Wars: Episode II - Attack of the Clones,6.6,746000.0,54.0,PG,2002,2h 22m,George Lucas,1189,244,N/A,N/A
American Graffiti,7.4,97000.0,97.0,PG,1973,1h 50m,George Lucas,1353,244,N/A,GG006
Silent Hill,6.5,241000.0,31.0,R,2006,2h 5m,Christophe Gans,282,245,N/A,N/A
Fiddler on the Roof,8.0,47000.0,67.0,G,1971,3h 1m,Norman Jewison,284,246,OWA0004,GG006
Fiddler on the Roof,8.0,47000.0,67.0,G,1971,3h 1m,Norman Jewison,284,246,OWA0071,GG006
Fiddler on the Roof,8.0,47000.0,67.0,G,1971,3h 1m,Norman Jewison,284,246,OWA0057,GG006
Moonstruck,7.1,66000.0,83.0,PG,1987,1h 42m,Norman Jewison,1447,246,OWA0081,N/A
Moonstruck,7.1,66000.0,83.0,PG,1987,1h 42m,Norman Jewison,1447,246,OWA0026,N/A
Moonstruck,7.1,66000.0,83.0,PG,1987,1h 42m,Norman Jewison,1447,246,OWA0088,N/A
Glass Onion,7.1,420000.0,81.0,PG-13,2022,2h 19m,Rian Johnson,285,247,N/A,N/A
Knives Out,7.9,751000.0,82.0,PG-13,2019,2h 10m,Rian Johnson,310,247,N/A,N/A
Looper,7.4,596000.0,84.0,R,2012,1h 59m,Rian Johnson,738,247,N/A,N/A
Star Wars: Episode VIII - The Last Jedi,6.9,662000.0,84.0,PG-13,2017,2h 32m,Rian Johnson,889,247,N/A,N/A
Memory,7.1,438.0,72.0,R,2023,1h 40m,Michel Franco,286,248,N/A,N/A
The Many Saints of Newark,6.3,61000.0,60.0,R,2021,2h,Alan Taylor,287,249,N/A,N/A
Terminator Genisys,6.3,290000.0,38.0,PG-13,2015,2h 6m,Alan Taylor,1513,249,N/A,N/A
Pirates of the Caribbean: The Curse of the Black Pearl,8.1,1200000.0,63.0,PG-13,2003,2h 23m,Gore Verbinski,288,250,N/A,N/A
Pirates of the Caribbean: Dead Man's Chest,7.4,755000.0,53.0,PG-13,2006,2h 31m,Gore Verbinski,854,250,OWA0084,N/A
Pirates of the Caribbean: At World's End,7.1,682000.0,50.0,PG-13,2007,2h 49m,Gore Verbinski,1201,250,N/A,N/A
The Ring,7.1,370000.0,57.0,PG-13,2002,1h 55m,Gore Verbinski,1408,250,N/A,N/A
The Longest Ride,7.0,88000.0,33.0,PG-13,2015,2h 3m,George Tillman Jr.,289,251,N/A,N/A
Big George Foreman,6.6,7200.0,45.0,PG-13,2023,2h 9m,George Tillman Jr.,1639,251,N/A,N/A
A Man Called Otto,7.5,144000.0,51.0,PG-13,2022,2h 6m,Marc Forster,290,252,N/A,N/A
World War Z,7.0,706000.0,63.0,PG-13,2013,1h 56m,Marc Forster,709,252,N/A,N/A
Quantum of Solace,6.6,466000.0,58.0,PG-13,2008,1h 46m,Marc Forster,1060,252,N/A,N/A
No One Will Save You,6.3,56000.0,60.0,PG-13,2023,1h 33m,Brian Duffield,292,253,N/A,N/A
The Deer Hunter,8.1,356000.0,86.0,R,1978,3h 3m,Michael Cimino,294,256,OWA0025,N/A
The Deer Hunter,8.1,356000.0,86.0,R,1978,3h 3m,Michael Cimino,294,256,OWA0012,N/A
The Deer Hunter,8.1,356000.0,86.0,R,1978,3h 3m,Michael Cimino,294,256,OWA0020,N/A
The Deer Hunter,8.1,356000.0,86.0,R,1978,3h 3m,Michael Cimino,294,256,OWA0060,N/A
The Deer Hunter,8.1,356000.0,86.0,R,1978,3h 3m,Michael Cimino,294,256,OWA0057,N/A
"Are You There God? It's Me, Margaret.",7.3,20000.0,84.0,PG-13,2023,1h 46m,Kelly Fremon Craig,295,257,N/A,N/A
The Help,8.1,484000.0,62.0,PG-13,2011,2h 26m,Tate Taylor,296,258,OWA0026,N/A
Ma,5.6,59000.0,53.0,R,2019,1h 39m,Tate Taylor,1363,258,N/A,N/A
The Girl on the Train,6.5,197000.0,48.0,R,2016,1h 52m,Tate Taylor,1454,258,N/A,N/A
The Truman Show,8.2,1200000.0,90.0,PG,1998,1h 43m,Peter Weir,299,259,N/A,N/A
Dead Poets Society,8.1,531000.0,79.0,PG,1989,2h 8m,Peter Weir,386,259,OWA0088,N/A
Master and Commander: The Far Side of the World,7.5,234000.0,81.0,PG-13,2003,2h 18m,Peter Weir,1090,259,OWA0004,N/A
Master and Commander: The Far Side of the World,7.5,234000.0,81.0,PG-13,2003,2h 18m,Peter Weir,1090,259,OWA0097,N/A
Witness,7.4,103000.0,76.0,R,1985,1h 52m,Peter Weir,1425,259,OWA0020,N/A
Witness,7.4,103000.0,76.0,R,1985,1h 52m,Peter Weir,1425,259,OWA0088,N/A
The Sound of Music,8.1,253000.0,63.0,G,1965,2h 52m,Robert Wise,300,260,OWA0012,N/A
The Sound of Music,8.1,253000.0,63.0,G,1965,2h 52m,Robert Wise,300,260,OWA0020,N/A
The Sound of Music,8.1,253000.0,63.0,G,1965,2h 52m,Robert Wise,300,260,OWA0059,N/A
The Sound of Music,8.1,253000.0,63.0,G,1965,2h 52m,Robert Wise,300,260,OWA0060,N/A
The Sound of Music,8.1,253000.0,63.0,G,1965,2h 52m,Robert Wise,300,260,OWA0057,N/A
Fast Times at Ridgemont High,7.1,114000.0,61.0,R,1982,1h 30m,Amy Heckerling,303,261,N/A,N/A
Clueless,6.9,239000.0,71.0,PG-13,1995,1h 37m,Amy Heckerling,754,261,N/A,N/A
National Lampoon's European Vacation,6.2,71000.0,47.0,PG-13,1985,1h 35m,Amy Heckerling,891,261,N/A,N/A
Evil Dead Rise,6.5,127000.0,69.0,R,2023,1h 36m,Lee Cronin,304,262,N/A,N/A
Her,8.0,656000.0,91.0,R,2013,2h 6m,Spike Jonze,306,263,OWA0036,N/A
Next Goal Wins,6.5,3300.0,44.0,PG-13,2023,1h 44m,Taika Waititi,311,264,N/A,N/A
Thor: Love and Thunder,6.2,387000.0,57.0,PG-13,2022,1h 58m,Taika Waititi,392,264,N/A,N/A
Jojo Rabbit,7.9,429000.0,58.0,PG-13,2019,1h 48m,Taika Waititi,484,264,OWA0099,N/A
Thor: Ragnarok,7.9,802000.0,74.0,PG-13,2017,2h 10m,Taika Waititi,831,264,N/A,N/A
The Last Voyage of the Demeter,6.1,39000.0,52.0,R,2023,1h 58m,AndrÃ© Ãvredal,312,265,N/A,N/A
The Autopsy of Jane Doe,6.8,134000.0,65.0,R,2016,1h 26m,AndrÃ© Ãvredal,505,265,N/A,N/A
Air,7.4,153000.0,73.0,R,2023,1h 51m,Ben Affleck,313,266,N/A,N/A
The Town,7.5,410000.0,74.0,R,2010,2h 5m,Ben Affleck,910,266,N/A,N/A
Argo,7.7,633000.0,86.0,R,2012,2h,Ben Affleck,1225,266,OWA0020,GG010
Argo,7.7,633000.0,86.0,R,2012,2h,Ben Affleck,1225,266,OWA0060,GG010
Argo,7.7,633000.0,86.0,R,2012,2h,Ben Affleck,1225,266,OWA0099,GG010
Gone Baby Gone,7.6,285000.0,72.0,R,2007,1h 54m,Ben Affleck,1374,266,N/A,N/A
She's the Man,6.4,172000.0,45.0,PG-13,2006,1h 45m,Andy Fickman,314,267,N/A,N/A
Better Watch Out,6.5,44000.0,67.0,R,2016,1h 29m,Chris Peckover,315,268,N/A,N/A
The Fast and the Furious,6.8,412000.0,58.0,PG-13,2001,1h 46m,Rob Cohen,316,269,N/A,N/A
Tropic Thunder,7.1,441000.0,71.0,R,2008,1h 47m,Ben Stiller,317,270,N/A,N/A
The Secret Life of Walter Mitty,7.3,334000.0,54.0,PG,2013,1h 54m,Ben Stiller,320,270,N/A,N/A
Zoolander,6.5,287000.0,61.0,PG-13,2001,1h 30m,Ben Stiller,1405,270,N/A,N/A
Nobody,7.4,312000.0,64.0,R,2021,1h 32m,Ilya Naishuller,318,271,N/A,N/A
Christmas in Connecticut,7.3,11000.0,64.0,Approved,1945,1h 41m,Peter Godfrey,321,272,N/A,N/A
Aftersun,7.7,81000.0,95.0,R,2022,1h 42m,Charlotte Wells,325,273,N/A,N/A
Mob Land,5.2,1900.0,47.0,R,2023,1h 51m,Nicholas Maggio,326,274,N/A,N/A
Totally Killer,6.5,42000.0,62.0,R,2023,1h 46m,Nahnatchka Khan,328,275,N/A,N/A
Strays,6.3,22000.0,54.0,R,2023,1h 33m,Josh Greenbaum,330,276,N/A,N/A
The Burial,7.1,26000.0,74.0,R,2023,2h 6m,Maggie Betts,331,278,N/A,N/A
Pretty Woman,7.1,348000.0,51.0,R,1990,1h 59m,Garry Marshall,332,279,N/A,N/A
Valentine's Day,5.7,124000.0,34.0,PG-13,2010,2h 5m,Garry Marshall,1120,279,N/A,N/A
Overboard,6.9,66000.0,53.0,PG,1987,1h 52m,Garry Marshall,1314,279,N/A,N/A
The Princess Diaries,6.4,160000.0,52.0,G,2001,1h 55m,Garry Marshall,1377,279,N/A,N/A
Renfield,6.4,84000.0,53.0,R,2023,1h 33m,Chris McKay,333,280,N/A,N/A
The Tomorrow War,6.6,223000.0,45.0,PG-13,2021,2h 18m,Chris McKay,732,280,N/A,N/A
Happiest Season,6.6,46000.0,69.0,PG-13,2020,1h 42m,Clea DuVall,334,281,N/A,N/A
Ghosted,5.8,57000.0,34.0,PG-13,2023,1h 56m,Dexter Fletcher,335,282,N/A,N/A
Rocketman,7.3,190000.0,69.0,R,2019,2h 1m,Dexter Fletcher,1378,282,OWA0078,N/A
Mulholland Drive,7.9,377000.0,86.0,R,2001,2h 27m,David Lynch,336,277,N/A,N/A
Blue Velvet,7.7,212000.0,75.0,R,1986,2h,David Lynch,962,277,N/A,N/A
Wild at Heart,7.2,99000.0,52.0,R,1990,2h 5m,David Lynch,1606,277,N/A,N/A
The Elephant Man,8.2,254000.0,78.0,PG,1980,2h 4m,David Lynch,1703,277,N/A,N/A
Drive,7.8,691000.0,79.0,R,2011,1h 40m,Nicolas Winding Refn,337,283,N/A,N/A
The Neon Demon,6.1,102000.0,51.0,R,2016,1h 57m,Nicolas Winding Refn,1427,283,N/A,N/A
The Man Who Invented Christmas,7.0,18000.0,60.0,PG,2017,1h 44m,Bharat Nalluri,338,284,N/A,N/A
Sisu,6.9,64000.0,70.0,R,2022,1h 31m,Jalmari Helander,340,285,N/A,N/A
Superbad,7.6,620000.0,76.0,R,2007,1h 53m,Greg Mottola,341,286,N/A,N/A
"Confess, Fletch",6.5,17000.0,64.0,R,2022,1h 38m,Greg Mottola,917,286,N/A,N/A
Ghostbusters,7.8,438000.0,71.0,PG,1984,1h 45m,Ivan Reitman,342,287,N/A,N/A
Ghostbusters II,6.6,219000.0,56.0,PG,1989,1h 48m,Ivan Reitman,1364,287,N/A,N/A
Draft Day,6.8,65000.0,54.0,PG-13,2014,1h 50m,Ivan Reitman,1731,287,N/A,N/A
"Planes, Trains & Automobiles",7.6,157000.0,72.0,R,1987,1h 33m,John Hughes,343,288,N/A,N/A
Uncle Buck,7.1,106000.0,51.0,PG,1989,1h 40m,John Hughes,476,288,N/A,N/A
The Breakfast Club,7.8,428000.0,66.0,R,1985,1h 37m,John Hughes,563,288,N/A,N/A
Ferris Bueller's Day Off,7.8,380000.0,61.0,PG-13,1986,1h 43m,John Hughes,662,288,N/A,N/A
Sixteen Candles,7.0,124000.0,61.0,PG,1984,1h 33m,John Hughes,792,288,N/A,N/A
Weird Science,6.6,96000.0,46.0,PG-13,1985,1h 34m,John Hughes,1035,288,N/A,N/A
Good Burger 2,5.4,2400.0,48.0,TV-PG,2023,1h 30m,Phil Traill,348,289,N/A,N/A
Where the Crawdads Sing,7.2,112000.0,43.0,PG-13,2022,2h 5m,Olivia Newman,349,290,N/A,N/A
8-Bit Christmas,6.7,21000.0,66.0,PG,2021,1h 37m,Michael Dowse,353,291,N/A,N/A
Black Adam,6.2,265000.0,41.0,PG-13,2022,2h 5m,Jaume Collet-Serra,354,292,N/A,N/A
The Commuter,6.3,123000.0,56.0,PG-13,2018,1h 44m,Jaume Collet-Serra,743,292,N/A,N/A
Orphan,7.0,247000.0,42.0,R,2009,2h 3m,Jaume Collet-Serra,1303,292,N/A,N/A
Jungle Cruise,6.6,208000.0,50.0,PG-13,2021,2h 7m,Jaume Collet-Serra,1626,292,N/A,N/A
Mr. & Mrs. Smith,6.5,528000.0,55.0,PG-13,2005,2h,Doug Liman,355,293,N/A,N/A
Edge of Tomorrow,7.9,722000.0,71.0,PG-13,2014,1h 53m,Doug Liman,552,293,N/A,N/A
The Bourne Identity,7.8,569000.0,68.0,PG-13,2002,1h 59m,Doug Liman,1082,293,N/A,N/A
American Made,7.1,203000.0,65.0,R,2017,1h 55m,Doug Liman,1753,293,N/A,N/A
Gerald's Game,6.5,124000.0,77.0,TV-MA,2017,1h 43m,Mike Flanagan,358,294,N/A,N/A
Doctor Sleep,7.3,214000.0,59.0,R,2019,2h 32m,Mike Flanagan,676,294,N/A,N/A
Paper Moon,8.1,51000.0,77.0,PG,1973,1h 42m,Peter Bogdanovich,360,297,OWA0026,N/A
"What's Up, Doc?",7.7,26000.0,73.0,G,1972,1h 34m,Peter Bogdanovich,663,297,N/A,N/A
Mask,7.2,32000.0,73.0,PG-13,1985,2h,Peter Bogdanovich,926,297,OWA0092,N/A
The Nun II,5.6,51000.0,47.0,R,2023,1h 50m,Michael Chaves,361,298,N/A,N/A
Cobweb,6.0,25000.0,50.0,R,2023,1h 28m,Samuel Bodin,362,299,N/A,N/A
Boyz n the Hood,7.8,151000.0,76.0,R,1991,1h 52m,John Singleton,363,300,N/A,N/A
2 Fast 2 Furious,5.9,292000.0,38.0,PG-13,2003,1h 47m,John Singleton,817,300,N/A,N/A
The Dreamers,7.1,129000.0,63.0,NC-17,2003,1h 55m,Bernardo Bertolucci,364,301,N/A,N/A
Last Tango in Paris,6.9,57000.0,77.0,NC-17,1972,2h 9m,Bernardo Bertolucci,1173,301,N/A,N/A
The Bikeriders,7.6,974.0,71.0,R,2023,1h 56m,Jeff Nichols,365,302,N/A,N/A
Mud,7.4,187000.0,76.0,PG-13,2012,2h 10m,Jeff Nichols,958,302,N/A,N/A
Deadpool,8.0,1100000.0,65.0,R,2016,1h 48m,Tim Miller,366,303,N/A,N/A
Terminator: Dark Fate,6.2,190000.0,54.0,R,2019,2h 8m,Tim Miller,830,303,N/A,N/A
Hidden Figures,7.8,249000.0,74.0,PG,2016,2h 7m,Theodore Melfi,372,306,N/A,N/A
Point Break,7.3,197000.0,59.0,R,1991,2h 2m,Kathryn Bigelow,373,307,N/A,N/A
Zero Dark Thirty,7.4,315000.0,95.0,R,2012,2h 37m,Kathryn Bigelow,1065,307,OWA0097,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0012,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0020,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0060,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0097,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0100,N/A
The Hurt Locker,7.5,469000.0,95.0,R,2008,2h 11m,Kathryn Bigelow,1342,307,OWA0036,N/A
Barbarian,7.0,169000.0,78.0,R,2022,1h 42m,Zach Cregger,375,308,N/A,N/A
Meet Me in St. Louis,7.5,27000.0,94.0,Passed,1944,1h 53m,Vincente Minnelli,378,309,N/A,N/A
Birds of Prey,6.1,260000.0,60.0,R,2020,1h 49m,Cathy Yan,379,310,N/A,N/A
The Great Gatsby,7.2,584000.0,55.0,PG-13,2013,2h 23m,Baz Luhrmann,381,313,OWA0053,N/A
The Great Gatsby,7.2,584000.0,55.0,PG-13,2013,2h 23m,Baz Luhrmann,381,313,OWA0074,N/A
The Great Gatsby,7.2,584000.0,55.0,PG-13,2013,2h 23m,Baz Luhrmann,381,313,OWA0053,N/A
The Great Gatsby,7.2,584000.0,55.0,PG-13,2013,2h 23m,Baz Luhrmann,381,313,OWA0102,N/A
Elvis,7.3,221000.0,64.0,PG-13,2022,2h 39m,Baz Luhrmann,433,313,N/A,N/A
Australia,6.6,129000.0,53.0,PG-13,2008,2h 45m,Baz Luhrmann,679,313,N/A,N/A
Romeo + Juliet,6.7,241000.0,60.0,PG-13,1996,2h,Baz Luhrmann,693,313,N/A,N/A
Moulin Rouge!,7.6,296000.0,66.0,PG-13,2001,2h 7m,Baz Luhrmann,979,313,N/A,GG006
Old,5.8,154000.0,55.0,PG-13,2021,1h 48m,M. Night Shyamalan,382,314,N/A,N/A
Knock at the Cabin,6.1,107000.0,63.0,R,2023,1h 40m,M. Night Shyamalan,429,314,N/A,N/A
The Sixth Sense,8.2,1000000.0,64.0,PG-13,1999,1h 47m,M. Night Shyamalan,596,314,N/A,N/A
Split,7.3,537000.0,63.0,PG-13,2016,1h 57m,M. Night Shyamalan,683,314,N/A,N/A
The Village,6.6,274000.0,44.0,PG-13,2004,1h 48m,M. Night Shyamalan,1126,314,N/A,N/A
Glass,6.6,262000.0,43.0,PG-13,2019,2h 9m,M. Night Shyamalan,1340,314,OWA0037,N/A
The Visit,6.2,147000.0,55.0,PG-13,2015,1h 34m,M. Night Shyamalan,1465,314,N/A,N/A
Signs,6.8,381000.0,59.0,PG-13,2002,1h 46m,M. Night Shyamalan,1527,314,N/A,N/A
The Usual Suspects,8.5,1100000.0,76.0,R,1995,1h 46m,Bryan Singer,383,315,OWA0025,N/A
The Usual Suspects,8.5,1100000.0,76.0,R,1995,1h 46m,Bryan Singer,383,315,OWA0088,N/A
Bohemian Rhapsody,7.9,576000.0,49.0,PG-13,2018,2h 14m,Bryan Singer,733,315,OWA0080,GG010
Bohemian Rhapsody,7.9,576000.0,49.0,PG-13,2018,2h 14m,Bryan Singer,733,315,OWA0020,GG010
Bohemian Rhapsody,7.9,576000.0,49.0,PG-13,2018,2h 14m,Bryan Singer,733,315,OWA0097,GG010
Bohemian Rhapsody,7.9,576000.0,49.0,PG-13,2018,2h 14m,Bryan Singer,733,315,OWA0100,GG010
X-Men,7.3,638000.0,64.0,PG-13,2000,1h 44m,Bryan Singer,775,315,N/A,N/A
X-Men: Apocalypse,6.9,455000.0,52.0,PG-13,2016,2h 24m,Bryan Singer,1081,315,N/A,N/A
X-Men: Days of Future Past,7.9,737000.0,75.0,PG-13,2014,2h 12m,Bryan Singer,1171,315,N/A,N/A
Me Before You,7.4,279000.0,51.0,PG-13,2016,1h 50m,Thea Sharrock,384,316,N/A,N/A
Free Guy,7.1,410000.0,62.0,PG-13,2021,1h 55m,Shawn Levy,385,317,N/A,N/A
Night at the Museum,6.5,371000.0,48.0,PG,2006,1h 48m,Shawn Levy,771,317,N/A,N/A
The Adam Project,6.7,224000.0,55.0,PG-13,2022,1h 46m,Shawn Levy,1107,317,N/A,N/A
This Is Where I Leave You,6.6,88000.0,44.0,R,2014,1h 43m,Shawn Levy,1466,317,N/A,N/A
Real Steel,7.1,350000.0,56.0,PG-13,2011,2h 7m,Shawn Levy,1496,317,N/A,N/A
Night at the Museum: Battle of the Smithsonian,6.0,209000.0,42.0,PG,2009,1h 45m,Shawn Levy,1680,317,N/A,N/A
