Movie_Name,Rating,Votes,Meta_score,PG_Rating,Year,Duration,Movie_ID,Director_ID,Oscar_Award_ID,GG_Award_ID
The Queen,,0,0,,0,,0,0,OWA0081,GG012
Dreamgirls,,0,0,,0,,0,0,OWA0026,GG009
Dreamgirls,,0,0,,0,,0,0,OWA0026,GG010
Dreamgirls,,0,0,,0,,0,0,OWA0026,GG004
Dreamgirls,,0,0,,0,,0,0,OWA0100,GG009
Dreamgirls,,0,0,,0,,0,0,OWA0100,GG010
Dreamgirls,,0,0,,0,,0,0,OWA0100,GG004
Happy Feet,,0,0,,0,,0,0,OWA0098,GG014
Pan's Labyrinth,,0,0,,0,,0,0,OWA0003,
Pan's Labyrinth,,0,0,,0,,0,0,OWA0004,
Pan's Labyrinth,,0,0,,0,,0,0,OWA0092,
An Inconvenient Truth,,0,0,,0,,0,0,OWA0044,
An Inconvenient Truth,,0,0,,0,,0,0,OWA0078,
The Blood of Yingzhou District,,0,0,,0,,0,0,OWA0037,
The Lives of Others,,0,0,,0,,0,0,OWA0050,
Babel,,0,0,,0,,0,0,OWA0030,GG001
The Danish Poet,,0,0,,0,,0,0,OWA0075,
West Bank Story,,0,0,,0,,0,0,OWA0076,
Letters from Iwo Jima,,0,0,,0,,0,0,OWA0097,GG008
No Country for Old Men,,0,0,,0,,0,0,OWA0025,GG010
No Country for Old Men,,0,0,,0,,0,0,OWA0025,GG012
No Country for Old Men,,0,0,,0,,0,0,OWA0012,GG010
No Country for Old Men,,0,0,,0,,0,0,OWA0012,GG012
No Country for Old Men,,0,0,,0,,0,0,OWA0060,GG010
No Country for Old Men,,0,0,,0,,0,0,OWA0060,GG012
No Country for Old Men,,0,0,,0,,0,0,OWA0099,GG010
No Country for Old Men,,0,0,,0,,0,0,OWA0099,GG012
La Vie en Rose,,0,0,,0,,0,0,OWA0081,
La Vie en Rose,,0,0,,0,,0,0,OWA0092,
Michael Clayton,,0,0,,0,,0,0,OWA0026,
Ratatouille,,0,0,,0,,0,0,OWA0098,GG007
Sweeney Todd The Demon Barber of Fleet Street,,0,0,,0,,0,0,OWA0003,
Elizabeth: The Golden Age,,0,0,,0,,0,0,OWA0053,
Taxi to the Dark Side,,0,0,,0,,0,0,OWA0044,
Freeheld,,0,0,,0,,0,0,OWA0037,
The Counterfeiters,,0,0,,0,,0,0,OWA0050,
Once,,0,0,,0,,0,0,OWA0078,
Peter & the Wolf,,0,0,,0,,0,0,OWA0075,
Le Mozart des Pickpockets (The Mozart of Pickpockets),,0,0,,0,,0,0,OWA0076,
Milk,,0,0,,0,,0,0,OWA0080,
Milk,,0,0,,0,,0,0,OWA0036,
WALL-E,,0,0,,0,,0,0,OWA0098,
Slumdog Millionaire,,0,0,,0,,0,0,OWA0004,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0004,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0004,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0004,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0012,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0012,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0012,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0012,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0020,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0020,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0020,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0020,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0030,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0030,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0030,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0030,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0078,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0078,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0078,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0078,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0060,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0060,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0060,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0060,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0100,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0100,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0100,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0100,GG012
Slumdog Millionaire,,0,0,,0,,0,0,OWA0099,GG011
Slumdog Millionaire,,0,0,,0,,0,0,OWA0099,GG013
Slumdog Millionaire,,0,0,,0,,0,0,OWA0099,GG001
Slumdog Millionaire,,0,0,,0,,0,0,OWA0099,GG012
The Duchess,,0,0,,0,,0,0,OWA0053,
Man on Wire,,0,0,,0,,0,0,OWA0044,
Smile Pinki,,0,0,,0,,0,0,OWA0037,
Departures,,0,0,,0,,0,0,OWA0050,
La Maison en Petits Cubes,,0,0,,0,,0,0,OWA0075,
Spielzeugland (Toyland),,0,0,,0,,0,0,OWA0076,
Crazy Heart,,0,0,,0,,0,0,OWA0080,GG003
Crazy Heart,,0,0,,0,,0,0,OWA0080,GG014
Crazy Heart,,0,0,,0,,0,0,OWA0078,GG003
Crazy Heart,,0,0,,0,,0,0,OWA0078,GG014
Precious: Based on the Novel 'Push' by Sapphire,,0,0,,0,,0,0,OWA0026,
Precious: Based on the Novel 'Push' by Sapphire,,0,0,,0,,0,0,OWA0099,
The Young Victoria,,0,0,,0,,0,0,OWA0053,
The Cove,,0,0,,0,,0,0,OWA0044,
Music by Prudence,,0,0,,0,,0,0,OWA0037,
The Secret in Their Eyes,,0,0,,0,,0,0,OWA0050,
Logorama,,0,0,,0,,0,0,OWA0075,
The New Tenants,,0,0,,0,,0,0,OWA0076,
Inside Job,,0,0,,0,,0,0,OWA0044,
Strangers No More,,0,0,,0,,0,0,OWA0037,
In a Better World,,0,0,,0,,0,0,OWA0050,
The Wolfman,,0,0,,0,,0,0,OWA0092,
The Lost Thing,,0,0,,0,,0,0,OWA0075,
God of Love,,0,0,,0,,0,0,OWA0076,
The Artist,,0,0,,0,,0,0,OWA0080,GG006
The Artist,,0,0,,0,,0,0,OWA0080,GG013
The Artist,,0,0,,0,,0,0,OWA0080,GG004
The Artist,,0,0,,0,,0,0,OWA0053,GG006
The Artist,,0,0,,0,,0,0,OWA0053,GG013
The Artist,,0,0,,0,,0,0,OWA0053,GG004
The Artist,,0,0,,0,,0,0,OWA0012,GG006
The Artist,,0,0,,0,,0,0,OWA0012,GG013
The Artist,,0,0,,0,,0,0,OWA0012,GG004
The Artist,,0,0,,0,,0,0,OWA0030,GG006
The Artist,,0,0,,0,,0,0,OWA0030,GG013
The Artist,,0,0,,0,,0,0,OWA0030,GG004
The Artist,,0,0,,0,,0,0,OWA0060,GG006
The Artist,,0,0,,0,,0,0,OWA0060,GG013
The Artist,,0,0,,0,,0,0,OWA0060,GG004
Beginners,,0,0,,0,,0,0,OWA0025,GG010
The Iron Lady,,0,0,,0,,0,0,OWA0081,
The Iron Lady,,0,0,,0,,0,0,OWA0092,
Rango,,0,0,,0,,0,0,OWA0098,
Undefeated,,0,0,,0,,0,0,OWA0044,
Saving Face,,0,0,,0,,0,0,OWA0037,
A Separation,,0,0,,0,,0,0,OWA0050,GG008
The Muppets,,0,0,,0,,0,0,OWA0078,
The Fantastic Flying Books of Mr. Morris Lessmore,,0,0,,0,,0,0,OWA0075,
The Shore,,0,0,,0,,0,0,OWA0076,
The Descendants,,0,0,,0,,0,0,OWA0099,GG001
Les Misérables,,0,0,,0,,0,0,OWA0026,GG009
Les Misérables,,0,0,,0,,0,0,OWA0026,GG004
Les Misérables,,0,0,,0,,0,0,OWA0101,GG009
Les Misérables,,0,0,,0,,0,0,OWA0101,GG004
Les Misérables,,0,0,,0,,0,0,OWA0100,GG009
Les Misérables,,0,0,,0,,0,0,OWA0100,GG004
Brave,,0,0,,0,,0,0,OWA0098,GG007
Searching for Sugar Man,,0,0,,0,,0,0,OWA0044,
Inocente,,0,0,,0,,0,0,OWA0037,
Amour,,0,0,,0,,0,0,OWA0050,GG008
Paperman,,0,0,,0,,0,0,OWA0075,
Curfew,,0,0,,0,,0,0,OWA0076,
Blue Jasmine,,0,0,,0,,0,0,OWA0081,
Frozen,,0,0,,0,,0,0,OWA0098,GG007
Frozen,,0,0,,0,,0,0,OWA0078,GG007
20 Feet from Stardom,,0,0,,0,,0,0,OWA0044,
The Lady in Number 6: Music Saved My Life,,0,0,,0,,0,0,OWA0037,
The Great Beauty,,0,0,,0,,0,0,OWA0050,GG008
Mr. Hublot,,0,0,,0,,0,0,OWA0075,
Helium,,0,0,,0,,0,0,OWA0076,
Still Alice,,0,0,,0,,0,0,OWA0081,GG002
Boyhood,,0,0,,0,,0,0,OWA0026,GG009
Boyhood,,0,0,,0,,0,0,OWA0026,GG011
Boyhood,,0,0,,0,,0,0,OWA0026,GG001
Big Hero 6,,0,0,,0,,0,0,OWA0098,
CitizenFour,,0,0,,0,,0,0,OWA0044,
Crisis Hotline: Veterans Press 1,,0,0,,0,,0,0,OWA0037,
Ida,,0,0,,0,,0,0,OWA0050,
Selma,,0,0,,0,,0,0,OWA0078,GG014
Feast,,0,0,,0,,0,0,OWA0075,
The Phone Call,,0,0,,0,,0,0,OWA0076,
The Danish Girl,,0,0,,0,,0,0,OWA0026,
Inside Out,,0,0,,0,,0,0,OWA0098,GG007
Amy,,0,0,,0,,0,0,OWA0044,
A Girl in the River: The Price of Forgiveness,,0,0,,0,,0,0,OWA0037,
Son of Saul,,0,0,,0,,0,0,OWA0050,GG008
Bear Story,,0,0,,0,,0,0,OWA0075,
Stutterer,,0,0,,0,,0,0,OWA0076,
Fences,,0,0,,0,,0,0,OWA0026,
Zootopia,,0,0,,0,,0,0,OWA0098,GG007
O.J.: Made in America,,0,0,,0,,0,0,OWA0044,
The White Helmets,,0,0,,0,,0,0,OWA0037,
The Salesman,,0,0,,0,,0,0,OWA0050,
Piper,,0,0,,0,,0,0,OWA0075,
Sing,,0,0,,0,,0,0,OWA0076,
Arrival,,0,0,,0,,0,0,OWA0097,
"Three Billboards outside Ebbing, Missouri",,0,0,,0,,0,0,OWA0025,
"Three Billboards outside Ebbing, Missouri",,0,0,,0,,0,0,OWA0081,
Coco,,0,0,,0,,0,0,OWA0098,GG007
Coco,,0,0,,0,,0,0,OWA0078,GG007
Icarus,,0,0,,0,,0,0,OWA0044,
Heaven Is a Traffic Jam on the 405,,0,0,,0,,0,0,OWA0037,
A Fantastic Woman,,0,0,,0,,0,0,OWA0050,
Dear Basketball,,0,0,,0,,0,0,OWA0075,
The Silent Child,,0,0,,0,,0,0,OWA0076,
If Beale Street Could Talk,,0,0,,0,,0,0,OWA0026,
Spider-Man: Into the Spider-Verse,,0,0,,0,,0,0,OWA0098,GG007
Roma,,0,0,,0,,0,0,OWA0004,GG008
Roma,,0,0,,0,,0,0,OWA0004,GG011
Roma,,0,0,,0,,0,0,OWA0012,GG008
Roma,,0,0,,0,,0,0,OWA0012,GG011
Roma,,0,0,,0,,0,0,OWA0050,GG008
Roma,,0,0,,0,,0,0,OWA0050,GG011
Free Solo,,0,0,,0,,0,0,OWA0044,
Period. End of Sentence.,,0,0,,0,,0,0,OWA0037,
Bao,,0,0,,0,,0,0,OWA0075,
Skin,,0,0,,0,,0,0,OWA0076,
First Man,,0,0,,0,,0,0,OWA0084,
Once upon a Time...in Hollywood,,0,0,,0,,0,0,OWA0025,
Once upon a Time...in Hollywood,,0,0,,0,,0,0,OWA0102,
Judy,,0,0,,0,,0,0,OWA0081,GG002
Parasite,,0,0,,0,,0,0,OWA0012,GG008
Parasite,,0,0,,0,,0,0,OWA0103,GG008
Parasite,,0,0,,0,,0,0,OWA0060,GG008
Parasite,,0,0,,0,,0,0,OWA0036,GG008
American Factory,,0,0,,0,,0,0,OWA0044,
Learning to Skateboard in a Warzone (If You're a Girl),,0,0,,0,,0,0,OWA0037,
Hair Love,,0,0,,0,,0,0,OWA0075,
The Neighbors' Window,,0,0,,0,,0,0,OWA0076,
Judas and the Black Messiah,,0,0,,0,,0,0,OWA0025,GG010
Judas and the Black Messiah,,0,0,,0,,0,0,OWA0078,GG010
Minari,,0,0,,0,,0,0,OWA0026,GG008
Soul,,0,0,,0,,0,0,OWA0098,GG007
Soul,,0,0,,0,,0,0,OWA0098,GG013
Soul,,0,0,,0,,0,0,OWA0030,GG007
Soul,,0,0,,0,,0,0,OWA0030,GG013
Mank,,0,0,,0,,0,0,OWA0004,
Mank,,0,0,,0,,0,0,OWA0102,
Ma Rainey's Black Bottom,,0,0,,0,,0,0,OWA0053,GG003
Ma Rainey's Black Bottom,,0,0,,0,,0,0,OWA0101,GG003
My Octopus Teacher,,0,0,,0,,0,0,OWA0044,
Colette,,0,0,,0,,0,0,OWA0037,
Another Round,,0,0,,0,,0,0,OWA0103,
If Anything Happens I Love You,,0,0,,0,,0,0,OWA0075,
Two Distant Strangers,,0,0,,0,,0,0,OWA0076,
King Richard,,0,0,,0,,0,0,OWA0080,GG003
CODA,,0,0,,0,,0,0,OWA0025,
CODA,,0,0,,0,,0,0,OWA0060,
CODA,,0,0,,0,,0,0,OWA0099,
The Eyes of Tammy Faye,,0,0,,0,,0,0,OWA0081,
The Eyes of Tammy Faye,,0,0,,0,,0,0,OWA0101,
Encanto,,0,0,,0,,0,0,OWA0098,GG007
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",,0,0,,0,,0,0,OWA0044,
The Queen of Basketball,,0,0,,0,,0,0,OWA0037,
Drive My Car,,0,0,,0,,0,0,OWA0103,
The Windshield Wiper,,0,0,,0,,0,0,OWA0075,
The Long Goodbye,,0,0,,0,,0,0,OWA0076,
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0025,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0025,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0081,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0081,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0026,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0026,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0012,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0012,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0020,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0020,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0060,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0060,GG010
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0036,GG005
Everything Everywhere All at Once,,0,0,,0,,0,0,OWA0036,GG010
Guillermo del Toro's Pinocchio,,0,0,,0,,0,0,OWA0098,GG007
Navalny,,0,0,,0,,0,0,OWA0104,
The Elephant Whisperers,,0,0,,0,,0,0,OWA0105,
RRR,,0,0,,0,,0,0,OWA0078,GG014
"The Boy, the Mole, the Fox and the Horse",,0,0,,0,,0,0,OWA0075,
An Irish Goodbye,,0,0,,0,,0,0,OWA0076,
Welcome to Chechnya,,0,0,,0,,0,0,OWA0106,
TÁR,,0,0,,0,,0,0,,GG002
"Argentina, 1985",,0,0,,0,,0,0,,GG008
Being the Ricardos,,0,0,,0,,0,0,,GG002
West Side Story (2021),,0,0,,0,,0,0,,GG004
West Side Story (2021),,0,0,,0,,0,0,,GG005
West Side Story (2021),,0,0,,0,,0,0,,GG009
"tick, tick...BOOM!",,0,0,,0,,0,0,,GG006
No Time To Die,,0,0,,0,,0,0,,GG014
The United States vs. Billie Holiday,,0,0,,0,,0,0,,GG002
Borat Subsequent Moviefilm,,0,0,,0,,0,0,,GG004
Borat Subsequent Moviefilm,,0,0,,0,,0,0,,GG006
I Care A Lot,,0,0,,0,,0,0,,GG005
The Mauritanian,,0,0,,0,,0,0,,GG009
The Trial of the Chicago 7,,0,0,,0,,0,0,,GG012
The Farewell,,0,0,,0,,0,0,,GG005
Missing Link,,0,0,,0,,0,0,,GG007
Once Upon a Time...in Hollywood,,0,0,,0,,0,0,,GG010
Once Upon a Time...in Hollywood,,0,0,,0,,0,0,,GG012
The Wife,,0,0,,0,,0,0,,GG002
"Star Is Born, A (2018)",,0,0,,0,,0,0,,GG014
In The Fade,,0,0,,0,,0,0,,GG008
The Disaster Artist,,0,0,,0,,0,0,,GG006
Elle,,0,0,,0,,0,0,,GG008
Elle,,0,0,,0,,0,0,,GG002
Steve Jobs,,0,0,,0,,0,0,,GG009
Birdman,,0,0,,0,,0,0,,GG006
Birdman,,0,0,,0,,0,0,,GG012
Big Eyes,,0,0,,0,,0,0,,GG005
How to Train Your Dragon 2,,0,0,,0,,0,0,,GG007
Leviathan,,0,0,,0,,0,0,,GG008
Mandela: Long Walk to Freedom,,0,0,,0,,0,0,,GG014
My Week With Marilyn,,0,0,,0,,0,0,,GG005
W.E.,,0,0,,0,,0,0,,GG014
The Adventures of Tintin,,0,0,,0,,0,0,,GG007
Midnight In Paris,,0,0,,0,,0,0,,GG012
The Kids Are All Right,,0,0,,0,,0,0,,GG005
The Kids Are All Right,,0,0,,0,,0,0,,GG004
Barney's Version,,0,0,,0,,0,0,,GG006
In A Better World,,0,0,,0,,0,0,,GG008
Julie & Julia,,0,0,,0,,0,0,,GG005
The White Ribbon (Das weiße Band - Eine Deutsche Kindergeschichte),,0,0,,0,,0,0,,GG008
Precious: Based on the novel Push by Sapphire,,0,0,,0,,0,0,,GG009
Up In The Air,,0,0,,0,,0,0,,GG012
The Wrestler,,0,0,,0,,0,0,,GG003
The Wrestler,,0,0,,0,,0,0,,GG014
Happy-Go-Lucky,,0,0,,0,,0,0,,GG005
Waltz with Bashir,,0,0,,0,,0,0,,GG008
Wall-E,,0,0,,0,,0,0,,GG007
Away From Her,,0,0,,0,,0,0,,GG002
La Vie En Rose,,0,0,,0,,0,0,,GG005
The Diving Bell and the Butterfly,,0,0,,0,,0,0,,GG008
The Diving Bell and the Butterfly,,0,0,,0,,0,0,,GG011
I'm Not There,,0,0,,0,,0,0,,GG009
Cars,,0,0,,0,,0,0,,GG007
Transamerica,,0,0,,0,,0,0,,GG002
Walk The Line,,0,0,,0,,0,0,,GG005
Walk The Line,,0,0,,0,,0,0,,GG006
Walk The Line,,0,0,,0,,0,0,,GG004
Paradise Now,,0,0,,0,,0,0,,GG008
Osama,,0,0,,0,,0,0,,GG008
Something's Gotta Give,,0,0,,0,,0,0,,GG005
About Schmidt,,0,0,,0,,0,0,,GG003
Talk To Her,,0,0,,0,,0,0,,GG008
In the Bedroom,,0,0,,0,,0,0,,GG002
Kate & Leopold,,0,0,,0,,0,0,,GG014
Toy Story 2,,0,0,,0,,0,0,,GG004
All About My Mother,,0,0,,0,,0,0,,GG008
Tumbleweeds,,0,0,,0,,0,0,,GG005
Central Station,,0,0,,0,,0,0,,GG008
Quest For Camelot: The Magic Sword,,0,0,,0,,0,0,,GG014
Ulee's Gold,,0,0,,0,,0,0,,GG003
Ma Vie en Rose,,0,0,,0,,0,0,,GG008
Mrs. Brown,,0,0,,0,,0,0,,GG002
The People vs. Larry Flynt,,0,0,,0,,0,0,,GG012
The People vs. Larry Flynt,,0,0,,0,,0,0,,GG011
The Mirror Has Two Faces,,0,0,,0,,0,0,,GG009
Secrets & Lies,,0,0,,0,,0,0,,GG002
A Walk in the Clouds,,0,0,,0,,0,0,,GG013
Get Shorty,,0,0,,0,,0,0,,GG006
The Lion King (1994),,0,0,,0,,0,0,,GG004
The Lion King (1994),,0,0,,0,,0,0,,GG014
Farinelli,,0,0,,0,,0,0,,GG008
Bullets Over Broadway,,0,0,,0,,0,0,,GG009
Heaven & Earth,,0,0,,0,,0,0,,GG013
Farewell My Concubine,,0,0,,0,,0,0,,GG008
What's Love Got To Do With It,,0,0,,0,,0,0,,GG005
The Player,,0,0,,0,,0,0,,GG004
The Player,,0,0,,0,,0,0,,GG006
Enchanted April,,0,0,,0,,0,0,,GG009
Enchanted April,,0,0,,0,,0,0,,GG005
The Prince of Tides,,0,0,,0,,0,0,,GG003
For The Boys,,0,0,,0,,0,0,,GG005
Green Card,,0,0,,0,,0,0,,GG004
The Sheltering Sky,,0,0,,0,,0,0,,GG013
Cyrano De Bergerac (1990),,0,0,,0,,0,0,,GG008
Longtime Companion,,0,0,,0,,0,0,,GG010
The Fabulous Baker Boys,,0,0,,0,,0,0,,GG002
Running on Empty,,0,0,,0,,0,0,,GG012
Madame Sousatzka,,0,0,,0,,0,0,,GG002
Gorillas in the Mist: The Adventure of Dian Fossey,,0,0,,0,,0,0,,GG002
Hope and Glory,,0,0,,0,,0,0,,GG004
My Life as a Dog,,0,0,,0,,0,0,,GG008
Mona Lisa,,0,0,,0,,0,0,,GG003
Crimes of the Heart,,0,0,,0,,0,0,,GG005
Agnes of God,,0,0,,0,,0,0,,GG009
Romancing the Stone,,0,0,,0,,0,0,,GG004
Micki & Maude,,0,0,,0,,0,0,,GG006
The Dresser,,0,0,,0,,0,0,,GG003
Silkwood,,0,0,,0,,0,0,,GG009
Educating Rita,,0,0,,0,,0,0,,GG005
Educating Rita,,0,0,,0,,0,0,,GG006
Victor Victoria,,0,0,,0,,0,0,,GG005
"Officer and a Gentleman, An",,0,0,,0,,0,0,,GG010
"Officer and a Gentleman, An",,0,0,,0,,0,0,,GG014
Butterfly,,0,0,,0,,0,0,,GG018
Only When I Laugh,,0,0,,0,,0,0,,GG009
Pennies from Heaven,,0,0,,0,,0,0,,GG005
The Ninth Configuration,,0,0,,0,,0,0,,GG012
The Stunt Man,,0,0,,0,,0,0,,GG013
The Rose,,0,0,,0,,0,0,,GG016
The Rose,,0,0,,0,,0,0,,GG014
"Cage aux Folles, La",,0,0,,0,,0,0,,GG008
Jane Fonda,,0,0,,0,,0,0,,GG019
Roger Moore,,0,0,,0,,0,0,,GG019
Autumn Sonata,,0,0,,0,,0,0,,GG008
John Travolta,,0,0,,0,,0,0,,GG019
"Same Time, Next Year",,0,0,,0,,0,0,,GG005
Equus,,0,0,,0,,0,0,,GG003
Equus,,0,0,,0,,0,0,,GG010
The Turning Point,,0,0,,0,,0,0,,GG001
The Turning Point,,0,0,,0,,0,0,,GG011
"Star Is Born, A (1976)",,0,0,,0,,0,0,,GG004
"Star Is Born, A (1976)",,0,0,,0,,0,0,,GG005
"Star Is Born, A (1976)",,0,0,,0,,0,0,,GG006
"Star Is Born, A (1976)",,0,0,,0,,0,0,,GG014
"Star Is Born, A (1976)",,0,0,,0,,0,0,,GG013
Stay Hungry,,0,0,,0,,0,0,,GG017
Face to Face,,0,0,,0,,0,0,,GG008
Sophia Loren,,0,0,,0,,0,0,,GG019
Robert Redford,,0,0,,0,,0,0,,GG019
Voyage of the Damned,,0,0,,0,,0,0,,GG009
Marathon Man,,0,0,,0,,0,0,,GG010
Altars of the World,,0,0,,0,,0,0,,GG020
Jessica Lange,,0,0,,0,,0,0,,GG016
One Flew Over The Cuckoo's Nest,,0,0,,0,,0,0,,GG001
One Flew Over The Cuckoo's Nest,,0,0,,0,,0,0,,GG017
One Flew Over The Cuckoo's Nest,,0,0,,0,,0,0,,GG002
The Other Side of the Mountain,,0,0,,0,,0,0,,GG016
Lies My Father Told Me,,0,0,,0,,0,0,,GG008
Jacqueline Susann's Once Is Not Enough,,0,0,,0,,0,0,,GG009
Tommy,,0,0,,0,,0,0,,GG005
Youthquake,,0,0,,0,,0,0,,GG020
The Longest Yard,,0,0,,0,,0,0,,GG004
The Dove,,0,0,,0,,0,0,,GG017
The Little Prince,,0,0,,0,,0,0,,GG013
Scenes From a Marriage,,0,0,,0,,0,0,,GG008
Barbra Streisand,,0,0,,0,,0,0,,GG019
Harry & Tonto,,0,0,,0,,0,0,,GG006
A Woman Under The Influence,,0,0,,0,,0,0,,GG002
Animals Are Beautiful People,,0,0,,0,,0,0,,GG020
Benji,,0,0,,0,,0,0,,GG014
The Pedestrian,,0,0,,0,,0,0,,GG008
Marlon Brando,,0,0,,0,,0,0,,GG019
Elizabeth Taylor,,0,0,,0,,0,0,,GG019
Elizabeth Taylor,,0,0,,0,,0,0,,GG015
Cinderella Liberty,,0,0,,0,,0,0,,GG002
Visions of Eight,,0,0,,0,,0,0,,GG020
Lady Sings the Blues,,0,0,,0,,0,0,,GG016
Young Winston,,0,0,,0,,0,0,,GG021
The Emigrants,,0,0,,0,,0,0,,GG022
The New Land,,0,0,,0,,0,0,,GG022
Avanti!,,0,0,,0,,0,0,,GG006
Elvis on Tour,,0,0,,0,,0,0,,GG020
Walls of Fire,,0,0,,0,,0,0,,GG020
Ben,,0,0,,0,,0,0,,GG014
The Boy Friend,,0,0,,0,,0,0,,GG016
The Boy Friend,,0,0,,0,,0,0,,GG023
Red Sky at Morning,,0,0,,0,,0,0,,GG017
Carnal Knowledge,,0,0,,0,,0,0,,GG009
Kotch,,0,0,,0,,0,0,,GG014
Diary of a Mad Housewife,,0,0,,0,,0,0,,GG016
Diary of a Mad Housewife,,0,0,,0,,0,0,,GG023
The Great White Hope,,0,0,,0,,0,0,,GG017
Women In Love,,0,0,,0,,0,0,,GG021
Rider on the Rain,,0,0,,0,,0,0,,GG022
Clint Eastwood,,0,0,,0,,0,0,,GG019
Sidney Poitier,,0,0,,0,,0,0,,GG019
Darling Lili,,0,0,,0,,0,0,,GG014
The Secret of Santa Vittoria,,0,0,,0,,0,0,,GG004
"Goodbye, Columbus",,0,0,,0,,0,0,,GG016
Butch Cassidy and The Sundance Kid,,0,0,,0,,0,0,,GG013
Oh! What a Lovely War,,0,0,,0,,0,0,,GG021
Julie Andrews,,0,0,,0,,0,0,,GG019
Mia Farrow,,0,0,,0,,0,0,,GG019
Steve McQueen,,0,0,,0,,0,0,,GG019
"Me, Natalie",,0,0,,0,,0,0,,GG023
The Shoes of the Fisherman,,0,0,,0,,0,0,,GG013
"Rachel, Rachel",,0,0,,0,,0,0,,GG011
War and Peace (1966),,0,0,,0,,0,0,,GG022
Richard Burton,,0,0,,0,,0,0,,GG019
Sean Connery,,0,0,,0,,0,0,,GG019
Star!,,0,0,,0,,0,0,,GG010
The Fox,,0,0,,0,,0,0,,GG021
Live For Life,,0,0,,0,,0,0,,GG022
Paul Newman,,0,0,,0,,0,0,,GG019
The Whisperers,,0,0,,0,,0,0,,GG002
"The Russians Are Coming, The Russians Are Coming",,0,0,,0,,0,0,,GG004
"The Russians Are Coming, The Russians Are Coming",,0,0,,0,,0,0,,GG006
Dead Heat on a Merry-Go-Round,,0,0,,0,,0,0,,GG016
The Pad,,0,0,,0,,0,0,,GG017
Hawaii,,0,0,,0,,0,0,,GG013
Hawaii,,0,0,,0,,0,0,,GG009
Alfie (1966),,0,0,,0,,0,0,,GG021
A Man And A Woman,,0,0,,0,,0,0,,GG022
A Man And A Woman,,0,0,,0,,0,0,,GG002
A Man Could Get Killed,,0,0,,0,,0,0,,GG014
Inside Daisy Clover,,0,0,,0,,0,0,,GG017
Juliet of the Spirits,,0,0,,0,,0,0,,GG022
Ursula Andress,,0,0,,0,,0,0,,GG019
Doris Day,,0,0,,0,,0,0,,GG019
Rex Harrison,,0,0,,0,,0,0,,GG019
Rock Hudson,,0,0,,0,,0,0,,GG019
Marcello Mastroianni,,0,0,,0,,0,0,,GG019
Natalie Wood,,0,0,,0,,0,0,,GG019
The Spy Who Came in from the Cold,,0,0,,0,,0,0,,GG010
The Collector,,0,0,,0,,0,0,,GG002
The Yellow Rolls-Royce,,0,0,,0,,0,0,,GG014
Sallah,,0,0,,0,,0,0,,GG024
Sallah,,0,0,,0,,0,0,,GG017
Sallah,,0,0,,0,,0,0,,GG022
