Movie_ID,Movie_Name,Oscar_Award_ID,GG_Award_ID
2782,Victor Victoria,,GG005
2783,"Officer and a Gentleman, An",,GG010
2783,"Officer and a Gentleman, An",,GG014
2784,Butterfly,,GG018
2785,Only When I Laugh,,GG009
2786,Pennies from Heaven,,GG005
2787,The Ninth Configuration,,GG012
2788,The Stunt Man,,GG013
2789,The Rose,,GG016
2789,The Rose,,GG014
2790,"Cage aux Folles, La",,GG008
2791,Jane Fonda,,GG019
2792,Roger Moore,,GG019
2793,Autumn Sonata,,GG008
2794,John Travolta,,GG019
2795,"Same Time, Next Year",,GG005
2796,Equus,,GG003
2796,Equus,,GG010
2797,The Turning Point,,GG001
2797,The Turning Point,,GG011
2798,"Star Is Born, A (1976)",,GG004
2798,"Star Is Born, A (1976)",,GG005
2798,"Star Is Born, A (1976)",,GG006
2798,"Star Is Born, A (1976)",,GG014
2798,"Star Is Born, A (1976)",,GG013
2799,Stay Hungry,,GG017
2800,Face to Face,,GG008
2801,Sophia Loren,,GG019
2802,Robert Redford,,GG019
2803,Voyage of the Damned,,GG009
2804,Marathon Man,,GG010
2805,Altars of the World,,GG020
2806,Jessica Lange,,GG016
2807,One Flew Over The Cuckoo's Nest,,GG001
2807,One Flew Over The Cuckoo's Nest,,GG017
2807,One Flew Over The Cuckoo's Nest,,GG002
2808,The Other Side of the Mountain,,GG016
2809,Lies My Father Told Me,,GG008
2810,Jacqueline Susann's Once Is Not Enough,,GG009
2811,Tommy,,GG005
2812,Youthquake,,GG020
2813,The Longest Yard,,GG004
2814,The Dove,,GG017
2815,The Little Prince,,GG013
2816,Scenes From a Marriage,,GG008
2817,Barbra Streisand,,GG019
2818,Harry & Tonto,,GG006
2819,A Woman Under The Influence,,GG002
2820,Animals Are Beautiful People,,GG020
2821,Benji,,GG014
2822,The Pedestrian,,GG008
2823,Marlon Brando,,GG019
2824,Elizabeth Taylor,,GG019
2824,Elizabeth Taylor,,GG015
2825,Cinderella Liberty,,GG002
2826,Visions of Eight,,GG020
2827,Lady Sings the Blues,,GG016
2828,Young Winston,,GG021
2829,The Emigrants,,GG022
2830,The New Land,,GG022
2831,Avanti!,,GG006
2832,Elvis on Tour,,GG020
2833,Walls of Fire,,GG020
2834,Ben,,GG014
2835,The Boy Friend,,GG016
2835,The Boy Friend,,GG023
2836,Red Sky at Morning,,GG017
2837,Carnal Knowledge,,GG009
2838,Kotch,,GG014
2839,Diary of a Mad Housewife,,GG016
2839,Diary of a Mad Housewife,,GG023
2840,The Great White Hope,,GG017
2841,Women In Love,,GG021
2842,Rider on the Rain,,GG022
2843,Clint Eastwood,,GG019
2844,Sidney Poitier,,GG019
2845,Darling Lili,,GG014
2846,The Secret of Santa Vittoria,,GG004
2847,"Goodbye, Columbus",,GG016
2848,Butch Cassidy and The Sundance Kid,,GG013
2849,Oh! What a Lovely War,,GG021
2850,Julie Andrews,,GG019
2851,Mia Farrow,,GG019
2852,Steve McQueen,,GG019
2853,"Me, Natalie",,GG023
2854,The Shoes of the Fisherman,,GG013
2855,"Rachel, Rachel",,GG011
2856,War and Peace (1966),,GG022
2857,Richard Burton,,GG019
2858,Sean Connery,,GG019
2859,Star!,,GG010
2860,The Fox,,GG021
2861,Live For Life,,GG022
2862,Paul Newman,,GG019
2863,The Whisperers,,GG002
2864,"The Russians Are Coming, The Russians Are Coming",,GG004
2864,"The Russians Are Coming, The Russians Are Coming",,GG006
2865,Dead Heat on a Merry-Go-Round,,GG016
2866,The Pad,,GG017
2867,Hawaii,,GG013
2867,Hawaii,,GG009
2868,Alfie (1966),,GG021
2869,A Man And A Woman,,GG022
2869,A Man And A Woman,,GG002
2870,A Man Could Get Killed,,GG014
2871,Inside Daisy Clover,,GG017
2872,Juliet of the Spirits,,GG022
2873,Ursula Andress,,GG019
2874,Doris Day,,GG019
2875,Rex Harrison,,GG019
2876,Rock Hudson,,GG019
2877,Marcello Mastroianni,,GG019
2878,Natalie Wood,,GG019
2879,The Spy Who Came in from the Cold,,GG010
2880,The Collector,,GG002
2881,The Yellow Rolls-Royce,,GG014
2882,Sallah,,GG024
2882,Sallah,,GG017
2882,Sallah,,GG022
2883,Guns at Batasi,,GG016
2884,Island of the Blue Dolphins,,GG016
2885,Get Yourself a College Girl!,,GG016
2886,The Unsinkable Molly Brown,,GG017
2887,The New Interns,,GG017
2888,The Fall of the Roman Empire,,GG013
2889,"Hush...Hush, Sweet Charlotte",,GG009
2890,Seven Days In May,,GG010
2891,The Pumpkin Eater,,GG002
2892,Circus World,,GG014
2893,Connie Francis,,GG015
2894,The Cardinal,,GG001
2894,The Cardinal,,GG010
2895,Any Number Can Win,,GG022
2896,The Birds,,GG016
2897,The Prize,,GG016
2898,"America, America",,GG017
2898,"America, America",,GG011
2899,The Ceremony,,GG017
2900,The V. I. P.'s,,GG009
2901,To Bed Or Not To Bed,,GG006
2902,The L-Shaped Room,,GG002
2903,To Kill A Mockingbird,,GG003
2903,To Kill A Mockingbird,,GG025
2904,That Touch of Mink,,GG026
2905,A Taste of Honey,,GG016
2906,David and Lisa,,GG017
2907,Billy Budd,,GG017
2908,The Manchurian Candidate,,GG009
2909,Gypsy,,GG023
2910,"Divorce, Italian Style",,GG006
2911,Telstar,,GG029
2912,Nathaniel Coles,,GG015
2913,El Cid,,GG015
2914,Pocketful of Miracles,,GG016
2914,Pocketful of Miracles,,GG006
2915,Tall Story,,GG016
2916,Town Without Pity,,GG016
2916,Town Without Pity,,GG014
2917,Come September,,GG017
2918,Charlton Heston,,GG019
2919,Marilyn Monroe,,GG019
2920,A Majority Of One,,GG026
2920,A Majority Of One,,GG025
2921,Inherit the Wind - 1960,,GG015
2922,The Sundowners,,GG015
2923,The Trials of Oscar Wilde (The Man With The Green Carnation),,GG021
2924,La vérité (The Truth),,GG022
2925,From the Terrace,,GG016
2926,The World of Suzie Wong,,GG016
2927,Pollyanna,,GG016
2928,Because They're Young,,GG017
2929,House of Usher,,GG017
2930,Desire In The Dust,,GG017
2931,Tony Curtis,,GG019
2932,Gina Lollobrigida,,GG019
2933,Hand In Hand,,GG025
2934,Sunrise at Campobello,,GG002
2935,Rocco and His Brothers,,GG008
2936,Career,,GG003
2937,Room At The Top,,GG024
2938,Wir Wunderkinder (Aren't We Wonderful!),,GG022
2939,The Bridge,,GG022
2940,Odd Obsession,,GG022
2941,Wild Strawberries,,GG022
2942,Rio Bravo,,GG016
2943,Darby O'Gill and The Little People,,GG016
2944,Say One for Me,,GG016
2945,The Five Pennies,,GG016
2946,A Private's Affair,,GG017
2947,A Summer Place,,GG017
2948,"Crime & Punishment, USA",,GG017
2949,The Crimson Kimono,,GG017
2950,On The Beach,,GG013
2951,Imitation of Life,,GG009
2952,"Suddenly, Last Summer",,GG002
2953,José Ramon Samaniego,,GG031
2954,Auntie Mame,,GG026
2955,"Do Ankhen Barah Haath (Two Eyes, Twelve Hands)",,GG024
2956,Rosemary,,GG022
2957,A Night To Remember,,GG021
2958,The Year Long Road,,GG022
2959,The Perfect Furlough,,GG016
2960,The Gene Krupa Story,,GG016
2961,God's Little Acre,,GG016
2962,In Love and War - 1958,,GG017
2963,A Time to Love and a Time to Die,,GG017
2964,"Too Much, Too Soon",,GG017
2965,Deborah Kerr,,GG019
2966,The Proud Rebel,,GG032
2967,The Inn of the Sixth Happiness,,GG025
2968,Me and the Colonel,,GG006
2969,I Want To Live!,,GG002
2970,L'eau vive (Girl And The River),,GG022
2971,Hugo Friedhofer,,GG015
2972,Zsa Zsa Gabor,,GG015
2973,Bob Hope,,GG015
2974,Le Roy Prinze,,GG015
2975,Jean Simmons,,GG015
2976,Until They Sail,,GG016
2977,Carolyn Jones,,GG016
2978,Peyton Place,,GG016
2979,This Happy Feeling,,GG017
2980,The Searchers,,GG017
2981,Confessions of Felix Krull,,GG022
2982,Tizoc,,GG022
2983,Woman In A Dressing Gown,,GG021
2984,Kiiroi karasu (Yellow Crow),,GG022
2985,The Happy Road,,GG025
2986,Lust For Life,,GG003
2987,Edwin Schallert,,GG015
2988,Dimitri Tiomkin,,GG015
2989,Baby Doll,,GG016
2990,The Girl Can't Help It,,GG016
2991,Rebel Without a Cause,,GG016
2992,Tea and Sympathy,,GG017
2993,The Silver Chalice,,GG017
2994,Friendly Persuasion,,GG017
2995,Before Sundown,,GG022
2996,A Girl In Black,,GG022
2997,Richard III  (1955),,GG021
2998,The Rose On His Arm,,GG022
2999,The White Reindeer,,GG022
3000,James Dean,,GG019
3001,Kim Novak,,GG019
3002,Ronald Reagan,,GG033
3003,Battle Hymn,,GG025
3004,Taina Elg,,GG034
3005,Jacques Bergerac,,GG035
3006,The Bad Seed,,GG009
3007,The Rainmaker,,GG010
3008,Anastasia (1956),,GG002
3009,Guys and Dolls,,GG004
3009,Guys and Dolls,,GG023
3010,Blood Alley,,GG016
3011,The Eddy Duchin Story,,GG016
3012,The View From Pompey's Head,,GG016
3013,Hit The Deck,,GG017
3014,Eyes of Children,,GG008
3015,"Sons, Mothers And A General",,GG008
3016,Stella,,GG008
3017,Ordet,,GG008
3018,Grace Kelly,,GG019
3019,Esther Williams,,GG033
3019,Esther Williams,,GG019
3020,Love Is A Many-Splendored Thing,,GG025
3021,The Seven Year Itch,,GG006
3022,Trial,,GG010
3023,Dangerous Curves (UK),,GG008
3024,Wichita,,GG036
3025,,,GG015
3026,Carmen Jones,,GG004
3026,Carmen Jones,,GG017
3027,The Trouble With Harry,,GG016
3028,Phffft!,,GG016
3029,The High and The Mighty,,GG016
3029,The High and The Mighty,,GG009
3030,Four Guns to the Border,,GG017
3031,Genevieve,,GG008
3032,The Lady Of The Camelias,,GG008
3033,No Way Back,,GG008
3034,Twenty-Four Eyes,,GG008
3035,Audrey Hepburn,,GG019
3036,Gregory Peck,,GG019
3037,Money From Home,,GG016
3038,The Egyptian,,GG016
3039,It Came From Outer Space,,GG016
3040,The Glory Brigade,,GG017
3041,So Big,,GG017
3042,The Man From The Alamo,,GG017
3043,Alan Ladd,,GG019
3044,Robert Taylor,,GG019
3045,Little Boy Lost,,GG025
3046,Mogambo,,GG009
3047,The Moon Is Blue,,GG006
3048,A Queen Is Crowned,,GG020
3049,5 Fingers,,GG012
3050,Navajo,,GG015
3051,My Cousin Rachel,,GG017
3052,Susan Hayward,,GG019
3053,John Wayne,,GG019
3054,The Member of the Wedding,,GG032
3055,Anything Can Happen,,GG025
3056,Singin' in the Rain,,GG006
3057,My Six Convicts,,GG010
3058,Death of a Salesman (1951),,GG003
3058,Death of a Salesman (1951),,GG017
3058,Death of a Salesman (1951),,GG011
3058,Death of a Salesman (1951),,GG027
3059,Bright Victory,,GG012
3060,Pictura,,GG015
3061,A Place In The Sun,,GG001
3062,An American In Paris,,GG004
3063,Teresa,,GG016
3064,September Affair,,GG013
3065,The Day The Earth Stood Still,,GG025
3066,A Streetcar Named Desire (1951),,GG009
3067,Quo Vadis,,GG028
3067,Quo Vadis,,GG010
3068,Too Young To Kiss,,GG023
3069,The Blue Veil,,GG002
3070,Cyrano de Bergerac (1950),,GG003
3070,Cyrano de Bergerac (1950),,GG027
3071,All About Eve,,GG012
3072,Sunset Boulevard,,GG013
3072,Sunset Boulevard,,GG011
3073,Jane Wyman,,GG019
3074,Broken Arrow,,GG025
3075,Tea For Two,,GG018
3076,All The King's Men,,GG037
3076,All The King's Men,,GG038
3076,All The King's Men,,GG016
3076,All The King's Men,,GG011
3076,All The King's Men,,GG009
3077,The Hasty Heart,,GG017
3077,The Hasty Heart,,GG025
3078,The Inspector General,,GG013
3079,The Bicycle Thief,,GG008
3080,The Adventures of Ichabod and Mr. Toad,,GG041
3081,Hamlet (1948),,GG037
3081,Hamlet (1948),,GG021
3082,I Remember Mama,,GG009
3083,The Pearl,,GG039
3084,Bambi,,GG015
3085,That Hagen Girl,,GG016
3086,Kiss of Death,,GG017
3087,Life with Father,,GG013
3088,Mourning Becomes Electra,,GG040
3089,It's A Wonderful Life,,GG011
3090,The Last Chance,,GG025
3091,A Medal For Benny,,GG010
3092,The House I Live In,,GG025
